timestamp,gps_altitude,altimeter_1_altitude,altimeter_2_altitude,estimated
1331,183.785,40.4637,42.0914,41.1413
1332,183.772,43.3281,42.1201,41.2931
1333,183.759,41.804,42.0925,41.1692
1334,183.747,45.2283,41.889,40.9271
1335,183.734,40.8218,41.9458,40.7208
1336,183.722,42.2872,41.881,40.8096
1337,183.699,42.3036,41.7957,40.8681
1338,183.687,40.9394,41.7369,40.6916
1339,183.675,42.9104,41.7137,40.867
1340,183.663,42.1579,41.6178,40.8736
1341,183.649,42.4883,41.4625,40.9189
1342,183.637,40.2129,41.4587,40.6001
1343,183.626,42.0299,41.3872,40.6383
1344,183.614,39.6769,41.3394,40.2997
1345,183.602,41.1302,41.2636,40.2662
1346,183.591,40.975,41.2339,40.2153
1347,183.579,39.6558,41.2099,39.9718
1348,183.568,41.9217,41.1288,40.1347
1349,183.557,40.6472,41.0319,40.0529
1350,183.545,42.5239,41.0867,40.286
1351,183.534,39.3954,40.8721,39.9619
1352,183.528,42.2914,40.9324,40.1718
1353,183.517,40.6082,40.9303,40.0686
1354,183.506,40.9565,40.8386,40.0391
1355,183.496,39.8941,40.7035,39.8437
1356,183.485,39.0327,40.683,39.563
1357,183.48,42.0837,40.6845,39.8255
1358,183.47,40.2275,40.6049,39.7295
1359,183.459,41.3568,40.5704,39.8301
1360,183.449,38.9454,40.5108,39.5286
1361,183.439,40.966,40.4467,39.6113
1362,183.428,39.562,40.3413,39.449
1363,183.418,42.1437,40.3404,39.727
1364,183.408,38.7724,40.3637,39.4153
1365,183.398,40.2774,40.2458,39.407
1366,183.388,39.0492,40.216,39.209
1367,183.378,40.7281,40.1761,39.3181
1368,183.368,40.8308,40.1129,39.4113
1369,183.358,38.5541,39.9432,39.1175
1370,183.348,41.4269,39.9821,39.3449
1371,183.338,39.29,39.906,39.1795
1372,183.328,39.5426,39.827,39.0895
1373,183.318,39.1573,39.7579,38.9581
1374,183.308,39.2595,39.7496,38.8753
1375,183.299,38.264,39.6556,38.6531
1376,183.289,39.3533,39.6143,38.6527
1377,183.264,39.7096,39.5514,38.7029
1378,183.254,38.0767,39.5724,38.4895
1379,183.244,39.4928,39.4611,38.5415
1380,183.234,38.0294,39.3991,38.35
1381,183.224,38.1075,39.319,38.2135
1382,183.214,37.9169,39.2553,38.0778
1383,183.21,38.5265,39.2395,38.07
1384,183.2,37.9059,39.2052,37.966
1385,183.19,38.9901,39.1882,38.055
1386,183.179,37.7938,39.0616,37.928
1387,183.169,38.5029,39.0497,37.9421
1388,183.158,37.6916,39.0387,37.8267
1389,183.148,37.6952,39.0028,37.7386
1390,183.137,39.0393,38.9838,37.8795
1391,183.126,37.5285,38.9391,37.7483
1392,183.115,39.2297,38.9286,37.9127
1393,183.105,37.5183,38.7862,37.7614
1394,183.091,37.3874,38.7423,37.625
1395,183.08,37.2578,38.668,37.498
1396,183.069,37.2927,38.5998,37.4039
1397,183.049,37.2324,38.5711,37.3221
1398,183.038,37.4811,38.4632,37.292
1399,183.026,39.6521,38.4326,37.6034
1400,183.015,37.0502,38.3328,37.4272
1401,183.004,37.6034,38.2446,37.375
1402,182.992,37.0532,38.193,37.2475
1403,182.981,39.0373,38.0324,37.448
1404,182.98,36.753,37.9793,37.2416
1405,182.969,36.5603,37.9603,37.0563
1406,182.957,36.5784,37.9228,36.918
1407,182.946,36.9661,37.8438,36.8692
1408,182.934,36.4336,37.7619,36.7449
1409,182.923,36.406,37.7499,36.6469
1410,182.911,36.9807,37.5815,36.6511
1411,182.9,36.2896,37.5068,36.5424
1412,182.888,36.8296,37.4697,36.5422
1413,182.876,36.1224,37.2919,36.4206
1414,182.865,37.9485,37.3007,36.6128
1415,182.862,36.3259,37.2581,36.5032
1416,182.851,37.0279,37.1859,36.525
1417,182.803,35.7836,37.0945,36.3413
1418,182.792,35.6254,37.015,36.1741
1419,182.78,35.6999,37.0104,36.0604
1420,182.769,35.4871,36.8604,35.9322
1421,182.758,35.5291,36.8234,35.8405
1422,182.747,35.4593,36.7611,35.7571
1423,182.736,35.6208,36.6701,35.7135
1424,182.724,35.2853,36.5947,35.6241
1425,182.711,35.7405,36.545,35.6243
1426,182.7,35.2987,36.4819,35.552
1427,182.689,35.2104,36.4094,35.4794
1428,182.678,35.1648,36.4111,35.4184
1429,182.667,35.1622,36.3059,35.3653
1430,182.656,34.9985,36.229,35.2952
1431,182.645,35.0839,36.1881,35.2534
1432,182.635,35.0396,36.1045,35.2097
1433,182.624,34.8185,36.0806,35.1414
1434,182.613,35.878,36.0516,35.2523
1435,182.603,34.7814,35.9963,35.1621
1436,182.597,34.8774,35.9581,35.1072
1437,182.552,34.6091,35.8871,35.0186
1438,182.541,35.7217,35.8716,35.1236
1439,182.531,34.7752,35.785,35.0499
1440,182.52,34.6008,35.8078,34.9696
1441,182.51,34.5157,35.7148,34.8901
1442,182.499,34.4372,35.6679,34.8155
1443,182.489,34.3316,35.6256,34.7406
1444,182.478,34.381,35.5647,34.6882
1445,182.468,34.2931,35.5243,34.6329
1446,182.459,34.241,35.4803,34.5806
1447,182.448,34.2099,35.4258,34.5332
1448,182.438,34.1518,35.3441,34.4833
1449,182.427,34.0369,35.2849,34.4243
1450,182.417,34.0529,35.2616,34.3812
1451,182.406,34.0272,35.2049,34.3413
1452,182.396,33.9574,35.1432,34.2966
1453,182.386,33.932,35.0867,34.2555
1454,182.375,33.9182,35.0811,34.2224
1455,182.365,33.8769,34.985,34.1848
1456,182.354,33.7506,34.946,34.1347
1457,182.334,33.7403,34.9282,34.0941
1458,182.324,33.7637,34.8726,34.0638
1459,182.313,33.7052,34.8621,34.0315
1460,182.303,33.7195,34.8291,34.0074
1461,182.292,33.5098,34.7942,33.9547
1462,182.282,33.6337,34.7518,33.9317
1463,182.272,33.7236,34.8103,33.9326
1464,182.261,33.6566,34.7514,33.919
1465,182.251,33.7229,34.7149,33.9167
1466,182.241,33.6643,34.704,33.9053
1467,182.231,33.588,34.6915,33.8843
1468,182.215,33.6113,34.6357,33.8682
1469,182.205,33.5273,34.6315,33.8431
1470,182.195,33.4493,34.6173,33.8113
1471,182.185,33.4119,34.6438,33.7838
1472,182.175,33.4793,34.4811,33.7625
1473,182.165,33.4742,34.4525,33.744
1474,182.155,33.347,34.4371,33.7095
1475,182.146,33.302,34.3129,33.6683
1476,182.136,33.3713,34.3191,33.6488
1477,182.121,33.2368,34.2963,33.6117
1478,182.115,33.19,34.2823,33.5761
1479,182.106,33.2275,34.1923,33.5491
1480,182.096,33.1747,34.1962,33.5212
1481,182.087,33.109,34.2025,33.4908
1482,182.078,33.1274,34.1498,33.4673
1483,182.069,33.1344,34.141,33.4504
1484,182.06,33.1185,34.0858,33.4316
1485,182.051,33.0558,34.0715,33.407
1486,182.042,33.0739,34.0981,33.3933
1487,182.034,32.9979,34.0224,33.3663
1488,182.027,32.9545,34.0195,33.3393
1489,182.019,32.9935,33.9708,33.322
1490,182.01,32.9551,33.9888,33.3045
1491,182.002,32.9339,33.9842,33.2879
1492,181.993,32.9643,33.9426,33.2774
1493,181.985,33.0184,33.9091,33.2758
1494,181.977,32.8149,33.9224,33.2442
1495,181.969,32.9146,33.9425,33.2374
1496,181.961,32.9747,33.9545,33.2426
1497,181.936,32.9585,33.9869,33.2456
1498,181.928,32.9269,33.8833,33.236
1499,181.931,32.9312,33.904,33.2315
1500,181.923,32.864,33.9417,33.2204
1501,181.915,32.8641,33.9019,33.2094
1502,181.907,32.9357,33.8854,33.2112
1503,181.899,32.7869,33.8495,33.1872
1504,181.891,32.8197,33.8747,33.1762
1505,181.883,32.8644,33.831,33.1718
1506,181.875,32.7427,33.7902,33.1471
1507,181.867,32.9673,33.7975,33.1638
1508,181.858,32.7142,33.8591,33.1415
1509,181.85,32.789,33.8214,33.1339
1510,181.842,32.8113,33.86,33.1343
1511,181.833,32.7092,33.7986,33.1147
1512,181.825,32.8559,33.784,33.1217
1513,181.817,32.7465,33.796,33.1109
1514,181.809,32.7219,33.7713,33.0973
1515,181.8,32.7234,33.7974,33.0892
1516,181.792,32.7258,33.7433,33.0798
1517,181.778,32.5944,33.7252,33.0511
1518,181.77,32.6567,33.7069,33.038
1519,181.773,32.6326,33.7232,33.026
1520,181.764,32.7925,33.6651,33.0378
1521,181.755,32.6755,33.7339,33.0333
1522,181.746,32.6729,33.691,33.0265
1523,181.737,32.605,33.6634,33.009
1524,181.728,32.6726,33.618,33.0032
1525,181.719,32.6962,33.6173,33.0024
1526,181.709,32.5966,33.6551,32.989
1527,181.7,32.5977,33.6723,32.9802
1528,181.69,32.6718,33.625,32.9818
1529,181.684,32.5776,33.6036,32.967
1530,181.674,32.5643,33.582,32.9523
1531,181.664,32.5668,33.5927,32.9423
1532,181.653,32.5262,33.5925,32.9285
1533,181.643,32.5108,33.5852,32.9152
1534,181.632,32.5083,33.5829,32.9045
1535,181.622,32.5792,33.5406,32.9045
1536,181.611,32.5627,33.5485,32.9023
1537,181.604,32.4248,33.5157,32.8771
1538,181.593,32.5616,33.5235,32.8798
1539,181.586,32.535,33.5617,32.8804
1540,181.575,32.4532,33.5205,32.8652
1541,181.564,32.5074,33.5186,32.8619
1542,181.553,32.3937,33.4698,32.8383
1543,181.542,32.4846,33.5128,32.8376
1544,181.53,32.4622,33.5149,32.8335
1545,181.519,32.4379,33.4993,32.8254
1546,181.508,32.3781,33.4723,32.8081
1547,181.497,32.487,33.4518,32.8104
1548,181.486,32.4635,33.4531,32.8084
1549,181.474,32.3737,33.4204,32.7906
1550,181.463,32.4204,33.4431,32.7859
1551,181.452,32.4657,33.3912,32.7856
1552,181.441,32.4417,33.408,32.7827
1553,181.43,32.3187,33.3745,32.7589
1554,181.419,32.4096,33.3762,32.7552
1555,181.408,32.3531,33.3443,32.7413
1556,181.397,32.3608,33.3195,32.7302
1557,181.384,32.3926,33.3353,32.7276
1558,181.373,32.3942,33.3288,32.7253
1559,181.363,32.3403,33.3644,32.7176
1560,181.347,32.4099,33.2959,32.7174
1561,181.337,32.3664,33.3174,32.7119
1562,181.326,32.3479,33.3072,32.704
1563,181.316,32.3623,33.2809,32.6983
1564,181.306,32.2932,33.2688,32.6824
1565,181.296,32.2949,33.2543,32.6696
1566,181.286,32.351,33.2535,32.6684
1567,181.276,32.347,33.2414,32.666
1568,181.266,32.3105,33.2211,32.6569
1569,181.256,32.314,33.2084,32.6496
1570,181.246,32.2301,33.2057,32.6309
1571,181.237,32.2955,33.1736,32.6246
1572,181.228,32.264,33.1909,32.616
1573,181.218,32.2849,33.1873,32.6124
1574,181.208,32.2807,33.1751,32.6081
1575,181.199,32.1967,33.2049,32.5938
1576,181.189,32.2168,33.2169,32.5868
1577,181.189,32.2505,33.2019,32.5859
1578,181.18,32.259,33.2104,32.5871
1579,181.171,32.1423,33.1914,32.5684
1580,181.162,32.2141,33.133,32.5613
1581,181.156,32.1621,33.1789,32.5511
1582,181.147,32.2595,33.1217,32.5545
1583,181.138,32.2529,33.1313,32.5565
1584,181.129,32.2474,33.1585,32.5588
1585,181.12,32.1949,33.1547,32.552
1586,181.112,32.1825,33.118,32.5423
1587,181.103,32.2447,33.1313,32.5454
1588,181.094,32.264,33.1101,32.5491
1589,181.085,32.1035,33.096,32.526
1590,181.077,32.1185,33.1191,32.5124
1591,181.068,32.2209,33.1078,32.5171
1592,181.062,32.1941,33.089,32.5151
1593,181.053,32.0679,33.1175,32.4959
1594,181.045,32.0691,33.0699,32.4783
1595,181.037,32.1105,33.0299,32.4687
1596,181.028,32.115,33.0997,32.4668
1597,181.049,32.2027,33.0571,32.4769
1598,181.04,32.0546,33.0964,32.4642
1599,181.032,32.097,33.0575,32.4584
1600,181.024,32.0855,33.0299,32.4502
1601,181.016,32.0926,33.0046,32.4433
1602,181.012,32.0054,33.0233,32.4259
1603,181.004,32.0899,33.0267,32.4261
1604,180.996,32.0307,32.984,32.414
1605,180.988,32.0665,33.0527,32.415
1606,180.98,32.1186,33.0236,32.4217
1607,180.971,32.1325,33.0376,32.4296
1608,180.963,32.0636,33.0344,32.4245
1609,180.955,31.938,32.9905,32.398
1610,180.947,32.0383,32.9687,32.3921
1611,180.938,32.1059,32.9958,32.3998
1612,180.93,31.9503,32.9465,32.3779
1613,180.924,32.0953,32.9776,32.386
1614,180.916,32.0234,32.9795,32.3809
1615,180.907,31.9513,32.9161,32.3614
1616,180.898,31.9854,32.9181,32.352
1617,180.892,31.8772,32.9248,32.3286
1618,180.883,31.9783,32.9528,32.3285
1619,180.874,31.9913,32.9171,32.3277
1620,180.865,31.9691,32.8872,32.3214
1621,180.856,31.9891,32.9323,32.3227
1622,180.846,31.9409,32.9011,32.3138
1623,180.84,31.9148,32.8757,32.3013
1624,180.83,31.9402,32.9098,32.2979
1625,180.82,32.0277,32.9404,32.3108
1626,180.81,31.9662,32.8795,32.3065
1627,180.8,31.9181,32.8648,32.2945
1628,180.79,32.0079,32.8893,32.3009
1629,180.779,31.8927,32.8406,32.2842
1630,180.769,31.9541,32.8365,32.2807
1631,180.758,31.866,32.8398,32.2643
1632,180.747,31.9135,32.8381,32.259
1633,180.736,31.9745,32.8006,32.2616
1634,180.729,31.9713,32.7977,32.2627
1635,180.718,31.9288,32.8052,32.2572
1636,180.707,31.8118,32.7796,32.2329
1637,180.678,31.772,32.7401,32.2048
1638,180.667,31.812,32.7639,32.1913
1639,180.655,31.831,32.7336,32.1818
1640,180.644,31.8922,32.7537,32.1852
1641,180.632,31.8399,32.7267,32.1775
1642,180.621,31.7473,32.7503,32.1587
1643,180.609,31.766,32.7113,32.1445
1644,180.597,31.8257,32.6883,32.1412
1645,180.585,31.7849,32.6726,32.131
1646,180.574,31.8016,32.6649,32.1251
1647,180.563,31.8397,32.6535,32.1255
1648,180.552,31.7253,32.6309,32.1062
1649,180.541,31.7552,32.6531,32.0976
1650,180.53,31.783,32.6399,32.0943
1651,180.519,31.66,32.6092,32.0704
1652,180.508,31.7923,32.6255,32.0738
1653,180.497,31.6849,32.6438,32.0607
1654,180.487,31.6721,32.5818,32.0443
1655,180.47,31.7281,32.5883,32.0407
1656,180.46,31.6387,32.5666,32.0224
1657,180.432,31.7315,32.5513,32.021
1658,180.422,31.7803,32.5087,32.0243
1659,180.412,31.7322,32.5534,32.0222
1660,180.403,31.7523,32.5572,32.0237
1661,180.393,31.6314,32.5711,32.0068
1662,180.384,31.6435,32.567,31.9955
1663,180.375,31.625,32.5069,31.9799
1664,180.366,31.6962,32.4946,31.9781
1665,180.345,31.6452,32.486,31.9676
1666,180.337,31.5877,32.5047,31.9519
1667,180.329,31.6088,32.4927,31.9424
1668,180.32,31.6667,32.4753,31.9429
1669,180.313,31.6303,32.4648,31.9367
1670,180.305,31.5765,32.4621,31.9233
1671,180.297,31.5991,32.4685,31.9171
1672,180.289,31.6449,32.4559,31.9184
1673,180.282,31.66,32.4378,31.9204
1674,180.274,31.5695,32.424,31.9067
1675,180.268,31.5996,32.4126,31.9002
1676,180.261,31.5673,32.4404,31.8921
1677,180.238,31.6508,32.4569,31.8993
1678,180.231,31.6437,32.3994,31.8994
1679,180.224,31.6031,32.3935,31.8927
1680,180.218,31.6331,32.4242,31.8943
1681,180.211,31.5641,32.4069,31.8834
1682,180.204,31.5923,32.4103,31.8797
1683,180.198,31.6003,32.4275,31.8792
1684,180.191,31.6047,32.4067,31.878
1685,180.185,31.68,32.3887,31.8873
1686,180.182,31.6123,32.3556,31.8815
1687,180.176,31.5547,32.3839,31.8701
1688,180.17,31.6529,32.3629,31.8751
1689,180.164,31.567,32.363,31.8655
1690,180.158,31.5714,32.3765,31.8598
1691,180.152,31.6152,32.3693,31.8616
1692,180.146,31.4697,32.3529,31.8392
1693,180.141,31.5935,32.3742,31.8429
1694,180.135,31.4541,32.3554,31.8227
1695,180.129,31.5734,32.2862,31.8212
1696,180.123,31.5976,32.2849,31.8236
1697,180.1,31.5414,32.2978,31.8167
1698,180.094,31.522,32.3132,31.8095
1699,180.089,31.658,32.2774,31.8226
1700,180.083,31.5192,32.3111,31.8131
1701,180.078,31.5308,32.3232,31.8085
1702,180.072,31.5407,32.2905,31.8042
1703,180.066,31.5101,32.3035,31.797
1704,180.061,31.5869,32.3205,31.8045
1705,180.055,31.5679,32.2934,31.8052
1706,180.049,31.5954,32.2869,31.8094
1707,180.051,31.5727,32.2821,31.8089
1708,180.045,31.4786,32.2666,31.7927
1709,180.039,31.6104,32.2777,31.8016
1710,180.033,31.5681,32.2794,31.8016
1711,180.027,31.4397,32.2644,31.7806
1712,180.021,31.4427,32.2421,31.7637
1713,180.015,31.5205,32.2249,31.7617
1714,180.008,31.4069,32.2075,31.7413
1715,180.002,31.5115,32.2606,31.7456
1716,179.995,31.4927,32.2074,31.7422
1717,179.979,31.457,32.2247,31.7347
1718,179.973,31.4411,32.192,31.7242
1719,179.966,31.5106,32.1921,31.727
1720,179.958,31.51,32.1834,31.7281
1721,179.951,31.4584,32.2023,31.7221
1722,179.943,31.475,32.202,31.7199
1723,179.936,31.4136,32.1587,31.7056
1724,179.928,31.4401,32.1683,31.6994
1725,179.92,31.5276,32.1686,31.7081
1726,179.912,31.3856,32.1326,31.6899
1727,179.909,31.367,32.1233,31.6728
1728,179.901,31.5151,32.1664,31.6856
1729,179.892,31.4251,32.1033,31.6767
1730,179.884,31.3963,32.1191,31.6664
1731,179.876,31.4811,32.1338,31.6725
1732,179.867,31.256,32.1034,31.64
1733,179.859,31.4008,32.0721,31.6357
1734,179.851,31.483,32.0928,31.6463
1735,179.842,31.3706,32.1046,31.6374
1736,179.834,31.3105,32.0804,31.6196
1737,179.803,31.3737,32.0555,31.6132
1738,179.793,31.4187,32.0832,31.617
1739,179.785,31.3738,32.0829,31.6126
1740,179.777,31.347,32.0565,31.6031
1741,179.77,31.3646,32.0745,31.5997
1742,179.762,31.3738,32.0663,31.5979
1743,179.755,31.33,32.0407,31.5877
1744,179.748,31.3677,32.0166,31.5841
1745,179.741,31.2803,32.0185,31.5679
1746,179.735,31.3537,32.0212,31.5671
1747,179.729,31.3223,32.0081,31.5605
1748,179.715,31.2991,32.021,31.5525
1749,179.709,31.3035,32.0081,31.5461
1750,179.704,31.3909,31.98,31.5528
1751,179.699,31.3973,31.9868,31.5591
1752,179.694,31.3425,31.9772,31.5546
1753,179.69,31.3714,31.9619,31.5546
1754,179.686,31.4081,31.9722,31.5608
1755,179.683,31.222,31.9659,31.5362
1756,179.68,31.361,31.98,31.5403
1757,179.646,31.3371,31.9567,31.5367
1758,179.644,31.4047,31.962,31.5449
1759,179.637,31.3574,31.9962,31.5459
1760,179.636,31.4176,31.931,31.5514
1761,179.635,31.3718,31.9579,31.5503
1762,179.634,31.3991,31.9498,31.5532
1763,179.634,31.3799,31.9673,31.5537
1764,179.635,31.3645,31.9255,31.5489
1765,179.635,31.312,31.9552,31.5393
1766,179.636,31.3859,31.9845,31.5456
1767,179.638,31.3733,31.9364,31.5452
1768,179.64,31.423,31.9868,31.5562
1769,179.629,31.3171,31.9453,31.5448
1770,179.632,31.4323,31.9701,31.556
1771,179.635,31.4178,31.9563,31.5614
1772,179.638,31.4593,31.9437,31.5711
1773,179.642,31.5292,31.9318,31.5886
1774,179.647,31.3775,31.9548,31.58
1775,179.651,31.3637,31.9417,31.5708
1776,179.657,31.4044,31.9832,31.5732
1777,179.641,31.5171,31.9586,31.5903
1778,179.647,31.4291,31.9539,31.5894
1779,179.654,31.4025,31.9833,31.5869
1780,179.653,31.523,32.0214,31.6063
1781,179.66,31.561,32.0138,31.6265
1782,179.667,31.4095,32.0108,31.6183
1783,179.675,31.5451,32.0359,31.6352
1784,179.683,31.6531,32.061,31.6666
1785,179.691,31.5918,32.0186,31.678
1786,179.7,31.6066,32.071,31.6929
1787,179.709,31.4971,32.0642,31.6869
1788,179.719,31.4896,32.0479,31.6806
1789,179.728,31.5477,32.0414,31.6848
1790,179.725,31.6873,32.0975,31.7133
1791,179.735,31.5296,32.0801,31.7094
1792,179.746,31.6046,32.0809,31.7186
1793,179.756,31.7151,32.1264,31.7461
1794,179.768,31.6692,32.165,31.7627
1795,179.779,31.6585,32.1173,31.7707
1796,179.791,31.724,32.1363,31.7885
1797,179.788,31.6042,32.1388,31.7834
1798,179.801,31.698,32.158,31.7959
1799,179.814,31.7664,32.1705,31.8172
1800,179.827,31.7488,32.2003,31.833
1801,179.831,31.7121,32.2205,31.8406
1802,179.845,31.8008,32.2436,31.8622
1803,179.859,31.8107,32.254,31.8812
1804,179.873,31.8408,32.2751,31.902
1805,179.887,31.8697,32.2477,31.9207
1806,179.902,31.962,32.2929,31.9526
1807,179.917,31.9141,32.2737,31.9683
1808,179.932,31.834,32.2791,31.9686
1809,179.947,31.8778,32.2948,31.9773
1810,179.963,31.9034,32.3492,31.992
1811,179.981,31.9156,32.3142,32.0033
1812,179.997,31.9394,32.3193,32.0163
1813,180.013,32.0549,32.359,32.0472
1814,180.029,32.0182,32.3605,32.0654
1815,180.046,31.9826,32.3918,32.0762
1816,180.062,32.077,32.3913,32.0995
1817,180.06,32.0419,32.423,32.1135
1818,180.076,32.1204,32.4159,32.1363
1819,180.093,32.0462,32.4469,32.1446
1820,180.109,32.0326,32.4718,32.151
1821,180.126,32.0548,32.4847,32.1607
1822,180.144,32.0893,32.4909,32.1744
1823,180.161,32.1514,32.5341,32.1978
1824,180.177,32.2217,32.5376,32.2271
1825,180.194,32.1895,32.5536,32.2457
1826,180.211,32.2499,32.5855,32.2717
1827,180.228,32.3025,32.5904,32.3003
1828,180.244,32.2688,32.6048,32.318
1829,180.261,32.2907,32.6078,32.3355
1830,180.278,32.3153,32.6037,32.3526
1831,180.294,32.4134,32.6539,32.3847
1832,180.306,32.3588,32.6862,32.4028
1833,180.322,32.3814,32.6801,32.42
1834,180.339,32.4512,32.7018,32.4457
1835,180.356,32.4647,32.7349,32.4699
1836,180.372,32.4856,32.7076,32.49
1837,180.366,32.5458,32.768,32.5181
1838,180.382,32.5191,32.7415,32.5337
1839,180.399,32.4426,32.7907,32.5376
1840,180.416,32.4937,32.7937,32.5491
1841,180.433,32.5625,32.8046,32.5697
1842,180.449,32.497,32.8458,32.5784
1843,180.462,32.5089,32.8483,32.5873
1844,180.479,32.4711,32.8592,32.5895
1845,180.496,32.5996,32.8715,32.6124
1846,180.513,32.6972,32.9012,32.6473
1847,180.53,32.7368,32.902,32.6801
1848,180.547,32.7082,32.9125,32.7015
1849,180.564,32.7171,32.9215,32.7201
1850,180.582,32.6887,32.9711,32.7337
1851,180.599,32.7946,32.9699,32.7606
1852,180.617,32.7251,32.9981,32.7726
1853,180.627,32.8508,33.0167,32.8026
1854,180.645,32.7891,33.0037,32.8151
1855,180.662,32.7874,33.0315,32.8268
1856,180.68,32.7247,33.0666,32.8288
1857,180.698,32.8279,33.0917,32.8486
1858,180.67,32.8729,33.1369,32.8723
1859,180.688,32.9934,33.101,32.9068
1860,180.706,32.9199,33.145,32.9248
1861,180.725,33.0202,33.1866,32.9573
1862,180.743,33.0418,33.2376,32.9891
1863,180.756,33.0545,33.2505,33.0161
1864,180.775,32.9762,33.2408,33.0241
1865,180.794,33.0373,33.2137,33.0383
1866,180.813,33.1552,33.2533,33.0706
1867,180.832,33.1453,33.2728,33.0951
1868,180.851,33.1458,33.2537,33.1128
1869,180.871,33.1534,33.2809,33.1298
1870,180.89,33.2805,33.3198,33.1655
1871,180.91,33.1901,33.357,33.1814
1872,180.93,33.2563,33.3742,33.2053
1873,180.95,33.3139,33.4318,33.2368
1874,180.97,33.2023,33.4086,33.2421
1875,180.99,33.2794,33.3973,33.2579
1876,181.011,33.2272,33.4533,33.2661
1877,181.011,33.4897,33.4701,33.3139
1878,181.032,33.3597,33.5367,33.3348
1879,181.053,33.346,33.4935,33.346
1880,181.074,33.4326,33.5211,33.3704
1881,181.095,33.3998,33.6065,33.3901
1882,181.116,33.3486,33.6143,33.3982
1883,181.137,33.3567,33.6028,33.4054
1884,181.15,33.5413,33.62,33.4408
1885,181.172,33.5014,33.6787,33.4659
1886,181.193,33.5587,33.6572,33.4928
1887,181.215,33.5983,33.6771,33.5211
1888,181.237,33.6079,33.736,33.5485
1889,181.258,33.5584,33.7655,33.564
1890,181.28,33.6385,33.7273,33.5861
1891,181.302,33.5396,33.806,33.5935
1892,181.324,33.6795,33.8078,33.6214
1893,181.346,33.7983,33.8378,33.6635
1894,181.368,33.8392,33.8688,33.7041
1895,181.378,33.7621,33.8905,33.7243
1896,181.4,33.8218,33.9008,33.75
1897,181.399,33.8439,33.9229,33.7741
1898,181.421,33.8543,33.9532,33.7964
1899,181.443,33.886,33.9552,33.8189
1900,181.466,33.9074,33.9865,33.8418
1901,181.488,33.9178,33.987,33.8613
1902,181.51,34.0284,34.0383,33.8973
1903,181.532,33.929,34.028,33.9088
1904,181.554,33.9691,34.0583,33.9263
1905,181.563,33.939,34.0678,33.9357
1906,181.585,34.0171,34.0865,33.9567
1907,181.608,34.1355,34.0859,33.9915
1908,181.63,34.2024,34.1231,34.031
1909,181.652,34.1213,34.151,34.0507
1910,181.674,34.0292,34.178,34.0537
1911,181.697,34.1452,34.2146,34.0771
1912,181.719,34.1521,34.2315,34.0976
1913,181.741,34.2173,34.2471,34.1247
1914,181.763,34.2234,34.2631,34.1478
1915,181.783,34.3675,34.298,34.1902
1916,181.805,34.2138,34.3231,34.2007
1917,181.812,34.2685,34.348,34.2187
1918,181.833,34.2531,34.3326,34.2295
1919,181.855,34.3281,34.3877,34.2536
1920,181.877,34.2433,34.3725,34.2581
1921,181.898,34.3779,34.3879,34.284
1922,181.919,34.3836,34.4333,34.308
1923,181.94,34.389,34.4486,34.3285
1924,181.961,34.5046,34.4747,34.3642
1925,181.981,34.4701,34.4999,34.3878
1926,182.001,34.4758,34.4957,34.4067
1927,182.021,34.4818,34.5116,34.4235
1928,182.041,34.5666,34.5666,34.4535
1929,182.06,34.5527,34.6223,34.4782
1930,182.08,34.4882,34.6077,34.4863
1931,182.099,34.6428,34.5831,34.5151
1932,182.118,34.668,34.6183,34.5435
1933,182.137,34.6226,34.6724,34.5621
1934,182.156,34.6476,34.6575,34.5793
1935,182.175,34.6518,34.6617,34.5937
1936,182.193,34.6159,34.6956,34.6018
1937,182.19,34.6202,34.6998,34.6085
1938,182.208,34.5936,34.7032,34.6101
1939,182.226,34.7766,34.7467,34.6432
1940,182.244,34.8296,34.7399,34.6761
1941,182.262,34.8125,34.7826,34.7016
1942,182.28,34.756,34.8058,34.714
1943,182.297,34.8582,34.8183,34.7405
1944,182.315,34.7615,34.8412,34.7473
1945,182.332,34.8742,34.8543,34.7713
1946,182.353,34.8676,34.8776,34.7905
1947,182.36,34.86,34.86,34.8025
1948,182.377,34.8627,34.8926,34.8146
1949,182.393,35.0151,34.8855,34.8472
1950,182.41,34.9284,34.9185,34.861
1951,182.426,34.9112,34.9012,34.8678
1952,182.443,35.014,34.9342,34.8916
1953,182.459,34.8375,34.9971,34.8868
1954,182.475,34.9002,34.97,34.8916
1955,182.491,35.0928,35.003,34.9276
1956,182.507,35.0057,35.0157,34.9424
1957,182.5,35.1682,35.0086,34.9777
1958,182.509,35.131,35.0812,35.0035
1959,182.525,35.1335,35.0736,35.023
1960,182.541,35.0464,35.1162,35.0276
1961,182.556,35.1983,35.1484,35.0571
1962,182.572,35.0807,35.1506,35.0616
1963,182.588,35.2125,35.1626,35.0866
1964,182.603,35.304,35.2042,35.1227
1965,182.619,35.196,35.206,35.1336
1966,182.634,35.1974,35.2173,35.1431
1967,182.654,35.249,35.249,35.161
1968,182.66,35.2501,35.2401,35.174
1969,182.675,35.3111,35.2712,35.1957
1970,182.691,35.3124,35.2325,35.2098
1971,182.706,35.3133,35.2834,35.2245
1972,182.721,35.3141,35.2942,35.2368
1973,182.737,35.4151,35.3052,35.2627
1974,182.752,35.3958,35.3259,35.281
